brand,property_name,city,room_type,academic_year,duration_weeks,price_per_week,price_formatted,available,thumbnail,instalment_name,start_date,end_date,base_hub_url,scraped_at
,Waterloo House,York,Premium Plus Studio (Accessible),2026 / 2027,51,356,£356.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/0A5Ttl6VcEkJCJuHCfZobnFshTS6iNUzUa4gvD2b.jpg,Waterloo House - Premium Plus Studio (Accessible) - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=York&property=Waterloo+House&roomType=Premium+Plus+Studio+%28Accessible%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
,Waterloo House,York,Premium Studio,2026 / 2027,51,342,£342.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/dvLknFYqwm89LLqX96gPbZm3KnkTP4iJrdeFbKtn.jpg,Waterloo House - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=York&property=Waterloo+House&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
,Waterloo House,York,Top Floor Classic Studio,2026 / 2027,45,315,£315.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/gxGPIbLg92Dc8TusEY06xVZXEV673VKv62VwmcJe.jpg,Waterloo House - Top Floor Classic Studio - 26/27 - 12/09 - 45wk 2026,2026-09-12,2027-07-24,https://prestige.hfs.bookings.basepms.com/?city=York&property=Waterloo+House&roomType=Top+Floor+Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
,Waterloo House,York,Top Floor Classic Studio,2026 / 2027,51,295,£295.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/gxGPIbLg92Dc8TusEY06xVZXEV673VKv62VwmcJe.jpg,Waterloo House - Top Floor Classic Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=York&property=Waterloo+House&roomType=Top+Floor+Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Classic Studio,2026 / 2027,51,217,£217.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/TemXN21OtKxi15RQ45DQv0fiw8GBNh90YwIoCM4l.jpg,West Gate - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Deluxe Plus Studio,2026 / 2027,51,245,£245.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/1ZFaY1rLYn1KFO76U7kLsF8Kw1tcxnKNXZdX90CZ.jpg,West Gate - Deluxe Plus Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Deluxe+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Deluxe Plus Studio,2026 / 2027,44,247,£247.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/1ZFaY1rLYn1KFO76U7kLsF8Kw1tcxnKNXZdX90CZ.jpg,West Gate - Deluxe Plus Studio - 26/27 - 12/09 - 44wk 2026,2026-09-12,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Deluxe+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Deluxe Studio,2026 / 2027,51,240,£240.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FhFbWlJ4EgkVECpE6EQq2rCpJGCdNgy51PfpATij.jpg,West Gate - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Deluxe Studio,2026 / 2027,44,245,£245.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FhFbWlJ4EgkVECpE6EQq2rCpJGCdNgy51PfpATij.jpg,West Gate - Deluxe Studio - 26/27 - 12/09 - 44wk 2026,2026-09-12,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Duplex Apartment,2026 / 2027,51,280,£280.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/RZiXRFtwf7Ct99h9AUU0ytFSHeYphaBAzzlC1ZLG.jpg,West Gate - Duplex Apartment - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Duplex+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Penthouse Duplex,2026 / 2027,51,299,£299.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/mb45w5lM3DFzRvUG6BeVo7Ll1TN04gx378h2ppOx.jpg,West Gate - Penthouse Duplex - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Penthouse+Duplex&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,West Gate,Exeter,Terraced Duplex,2026 / 2027,51,285,£285.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/mpZq7SOa441lOlcsgf9y1KRuzGr1WcDClNK3ucVr.jpg,West Gate - Terraced Duplex - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=Exeter&property=West+Gate&roomType=Terraced+Duplex&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wick Park,London,Classic Ensuite,2026 / 2027,51,389,£389.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/UXORXPzbaOh1rAi3QPqYJo5alzpfzQ7pKlXkFFRv.jpg,Wick Park - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wick+Park&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wick Park,London,Standard Ensuite,2026 / 2027,51,359,£359.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/yshyWGsyZ406rtBGrJRwwDkoUyCnn8Ug0mxeF7CR.jpg,Wick Park - Standard Ensuite - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wick+Park&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wick Park,London,Standard Plus Ensuite,2026 / 2027,51,389,£389.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lp0paCIppIO1nYbk2OBGDuYaXelmZRyvcTAI3jai.jpg,Wick Park - Standard Plus Ensuite v1 - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wick+Park&roomType=Standard+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wick Park,London,Superior Plus Ensuite,2026 / 2027,51,399,£399.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/o7d7WJASjpxYldYB08GnsyAcigbyc7vLXtQT76kE.jpg,Wick Park- Superior Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wick+Park&roomType=Superior+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Bronze Plus Studio,2026 / 2027,51,444,£444.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/QxHws0O5dnLNzU188LB5UUraBuoz3BjAMw3HWUj5.jpg,Willen House - Bronze Plus Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Bronze+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Gold Plus Studio,2026 / 2027,51,634,£634.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/tmeOpy2dNgex6UtTfN1Htz0zbdJDZXpMDLiBVK1G.jpg,Willen House - Gold Plus Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Gold Studio,2026 / 2027,51,584,£584.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FWV0BozxsXl2iqJp6arLx8DShDHUDz1aLWPfo8Go.jpg,Willen House - Gold Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Gold Studio,2026 / 2027,44,559,£559.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/FWV0BozxsXl2iqJp6arLx8DShDHUDz1aLWPfo8Go.jpg,Willen House - Gold Studio - 26/27 - 12/09 - 44wk 2026,2026-09-12,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Gold+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Interlinked Studio,2026 / 2027,51,534,£534.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/65NaZebLkWzOja6HhYDo1ItulFlTmnxyEzv4xhVE.png,Willen House - Interlinked Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Interlinked+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Platinum Plus Studio,2026 / 2027,51,699,£699.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/t6LFHpZtVXOMGfjTu5LaP8DkK8GOQSLz8uYIYZJg.jpg,Willen House - Platinum Plus Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Platinum+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Platinum Studio,2026 / 2027,51,649,£649.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/ABCF52M9VEkDeooWUo4R7uW14gC6A6ce8AlEytvy.jpg,Willen House - Platinum Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Platinum Studio,2026 / 2027,44,659,£659.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/ABCF52M9VEkDeooWUo4R7uW14gC6A6ce8AlEytvy.jpg,Willen House - Platinum Studio - 26/27 - 12/09 - 44wk 2026,2026-09-12,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Platinum+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Willen House,London,Silver Plus Studio,2026 / 2027,51,534,£534.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/jORQVng6Nv9qMBcZ7wtiarXIFOfadChYrl8yKRLN.jpg,Willen House - Silver Plus Studio - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Willen+House&roomType=Silver+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Bronze Studio,2026 / 2027,51,330,£330.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/2GTq70PSZLcC9GdzCAgwUglW5uyN7t3odQzOm3Aw.jpg,Wilson House - Bronze Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Bronze Studio,2026 / 2027,45,355,£355.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/2GTq70PSZLcC9GdzCAgwUglW5uyN7t3odQzOm3Aw.jpg,Wilson House - Bronze Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Bronze+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Classic Ensuite,2026 / 2027,51,260,£260.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/McEjSNIDdg67n0MokNVCn4UmkVQ9vECpxSYIpucC.jpg,Wilson House - 8 Bed Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Classic Ensuite,2026 / 2027,45,275,£275.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/McEjSNIDdg67n0MokNVCn4UmkVQ9vECpxSYIpucC.jpg,Wilson House - 8 Bed Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Classic+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Deluxe Studio,2026 / 2027,51,395,£395.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/EPnjgn6mi1bsMNp7CDyz01GtXGfs4w7JkuKkEsUU.jpg,Wilson House - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Gold Studio,2026 / 2027,51,360,£360.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/3HNhUZGgMqYgZuFDHNtMsnrTwHybofCrcrV5mRVx.jpg,Wilson House - Gold Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Ground Floor Classic Ensuite,2026 / 2027,51,250,£250.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/46KYYql3G3pzl38qjENeNfMVibZOZtS89oncUSwH.jpg,Wilson House - Ground Floor 8 Bed Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Ground+Floor+Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Ground Floor Classic Ensuite,2026 / 2027,45,265,£265.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/46KYYql3G3pzl38qjENeNfMVibZOZtS89oncUSwH.jpg,Wilson House - Ground Floor 8 Bed Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Ground+Floor+Classic+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Platinum Plus Studio,2026 / 2027,51,390,£390.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/312nx3tw1ty0tdtbtYj6Sgrp2eEJctCbjrb6LJTN.jpg,Wilson House - Platinum Plus Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Platinum+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Platinum Studio,2026 / 2027,51,370,£370.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IRTKpo8bejPHXCzxTjGRzCajRA2AkwDjVrtM4ErU.png,Wilson House - Platinum Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Premium Ensuite,2026 / 2027,51,270,£270.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/bHkNXAB7GmDJdeNVJE9vbgGwC5adqnouMxzsiptO.jpg,Wilson House - 6 Bed Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Premium Ensuite,2026 / 2027,45,285,£285.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/bHkNXAB7GmDJdeNVJE9vbgGwC5adqnouMxzsiptO.jpg,Wilson House - 6 Bed Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Premium+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Silver Plus Studio,2026 / 2027,51,360,£360.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nZQWQGno4VCeuifdqLx6y4umieN8vUkJb6fR1nQy.png,Wilson House - Silver Plus Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Silver+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Silver Studio,2026 / 2027,51,340,£340.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/zsN6yzMES2k87mAs4Pal9Bb7DwfhcVbX83cOzinY.jpg,Wilson House - Silver Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wilson House,Oxford,Silver Studio,2026 / 2027,45,365,£365.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/zsN6yzMES2k87mAs4Pal9Bb7DwfhcVbX83cOzinY.jpg,Wilson House - Silver Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Oxford&property=Wilson+House&roomType=Silver+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2025 / 2026,11,532,£532.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 25/26 - 21/03 - 11wk 2026,2026-03-21,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=11+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2025 / 2026,15,532,£532.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 25/26 - 21/03 - 15wk 2026,2026-03-21,2026-07-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=15+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2025 / 2026,25,532,£532.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 25/26 - 21/03 - 25wk 2026,2026-03-21,2026-09-12,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=25+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Standard Studio Gold,2025 / 2026,11,391,£391.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Y4U0QooeBgSQSmb3dIC3X5Hes8Wb7a7x8t8GU4rI.jpg,Wood Lane Studios - Standard Studio Gold - 25/26 - 21/03 - 11wk 2026,2026-03-21,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Standard+Studio+Gold&tenancyLength=11+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Standard Studio Gold,2025 / 2026,15,391,£391.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Y4U0QooeBgSQSmb3dIC3X5Hes8Wb7a7x8t8GU4rI.jpg,Wood Lane Studios - Standard Studio Gold - 25/26 - 21/03 - 15wk 2026,2026-03-21,2026-07-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Standard+Studio+Gold&tenancyLength=15+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Standard Studio Gold,2025 / 2026,25,391,£391.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Y4U0QooeBgSQSmb3dIC3X5Hes8Wb7a7x8t8GU4rI.jpg,Wood Lane Studios - Standard Studio Gold - 25/26 - 21/03 - 25wk 2026,2026-03-21,2026-09-12,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Standard+Studio+Gold&tenancyLength=25+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor - 26/27 - 26/09 - 51wk 2026,2026-09-26,2027-09-18,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Lower Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9bmcfzTn6ytbjOYU1CWuocIqTaywU9wMqNCuSHv4.jpg,Wood Lane Studios - Premium Studio - Lower Floor V1 - 26/27 - 22/08 - 51wk 2026,2026-08-22,2027-08-14,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Lower+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Upper Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/wve2tzRFEZMLms87FFER5BDXEY8YpjOPUdRKf6AD.jpg,Wood Lane Studios - Premium Studio - Upper Floor - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Upper+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Wood Lane Studios,London,Premium Studio - Upper Floor,2026 / 2027,51,477,£477.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/wve2tzRFEZMLms87FFER5BDXEY8YpjOPUdRKf6AD.jpg,Wood Lane Studios - Premium Studio - Upper Floor - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Wood+Lane+Studios&roomType=Premium+Studio+-+Upper+Floor&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
