brand,property_name,city,room_type,academic_year,duration_weeks,price_per_week,price_formatted,available,thumbnail,instalment_name,start_date,end_date,base_hub_url,scraped_at
,Leighton Hall,Preston,Studio,2025 / 2026,20,17500,£175.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nG4tRBbPgk3V2n8nQOXY51axPGxIp6C4ToD07JPO.png,Leighton Hall - Studio - 25/26 - 17/01 - 20wk 2026,2026-01-17,2026-06-06,https://urban.hfs.bookings.basepms.com/?city=Preston&property=Leighton+Hall&roomType=Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Leighton Hall,Preston,Ensuite,2026 / 2027,26,9500,£95.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WXUNZNKsWwMt0x4KPVgyXnzgtWY6NewzVGWIhBw4.jpg,Leighton Hall - Ensuite - 25/26 - 16/01 - 26wk 2026,2026-01-16,2026-07-17,https://urban.hfs.bookings.basepms.com/?city=Preston&property=Leighton+Hall&roomType=Ensuite&tenancyLength=26+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Leighton Hall,Preston,Ensuite,2026 / 2027,51,10100,£101.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WXUNZNKsWwMt0x4KPVgyXnzgtWY6NewzVGWIhBw4.jpg,Ensuite Leighton Hall - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://urban.hfs.bookings.basepms.com/?city=Preston&property=Leighton+Hall&roomType=Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Leighton Hall,Preston,Ensuite,2026 / 2027,44,10100,£101.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WXUNZNKsWwMt0x4KPVgyXnzgtWY6NewzVGWIhBw4.jpg,Ensuite Leighton Hall - 26/27 - 12/09 - 44wk 2026,2026-09-12,2027-07-17,https://urban.hfs.bookings.basepms.com/?city=Preston&property=Leighton+Hall&roomType=Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Leighton Hall,Preston,Studio,2026 / 2027,51,,,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nG4tRBbPgk3V2n8nQOXY51axPGxIp6C4ToD07JPO.png,Studio Leighton Hall - 26/27 - 12/09 - 51wk 2026,2026-09-12,2027-09-04,https://urban.hfs.bookings.basepms.com/?city=Preston&property=Leighton+Hall&roomType=Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Classic Studio,2025 / 2026,51,15000,£150.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CrhteA7DB5ZG2gTVy4hkmQwQ4g7dEFifmyOplzT1.png,Keele House - Classic Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Deluxe Studio,2025 / 2026,51,16600,£166.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HfPtfoXkDL23NIP7I60XpOTofBXEnoAYEZPQfx7m.png,Keele House - Deluxe Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Deluxe Studio,2025 / 2026,44,18100,£181.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HfPtfoXkDL23NIP7I60XpOTofBXEnoAYEZPQfx7m.png,Deluxe Studio - 25/26 - 30/08 - 44wk 2025,2025-08-30,2026-07-04,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Deluxe Studio,2025 / 2026,51,15500,£155.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/P0veMIvU6zG4BOU26Cep1qSAueJI091M3xczlYNS.png,Keele House - Lower Floor Deluxe Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Premier Studio,2025 / 2026,51,16600,£166.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/G09kKtBBmXgNEyKJXvKJczXL3O3u7nnJd7knvOMv.png,Keele House - Lower Floor Premier Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Studio,2025 / 2026,51,15200,£152.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HdBr8P5ANCsh9QDMugmNZI4NxpdzdDmN5J9U9zs7.png,Keele House - Lower Floor Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Premier Studio,2025 / 2026,51,17200,£172.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/yv1x1RTI1hH8QApfgdYCKqgBFhGgwMlhC8P788Yg.png,Keele House - Premier Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Premier+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Deluxe Studio,2025 / 2026,51,16900,£169.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WLVHG130DehYprxGC8M5Bib2QZaXYSvLvIsKaUdj.png,Keele House - Penthouse Deluxe Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Deluxe Studio,2025 / 2026,44,19200,£192.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WLVHG130DehYprxGC8M5Bib2QZaXYSvLvIsKaUdj.png,Penthouse Deluxe Studio - 25/26 - 30/08 - 44wk 2025,2025-08-30,2026-07-04,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Deluxe+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Premier Studio,2025 / 2026,51,18800,£188.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lNNfjw1LznQ64beNpP505obubzHkugIyVXQWGaSG.png,Keele House - Penthouse Premier Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Studio,2025 / 2026,51,16700,£167.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Keele House - Penthouse Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Studio,2025 / 2026,44,19400,£194.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Penthouse Studio - 25/26 - 30/08 - 44wk 2025,2025-08-30,2026-07-04,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Classic Studio,2026 / 2027,51,15500,£155.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CrhteA7DB5ZG2gTVy4hkmQwQ4g7dEFifmyOplzT1.png,Keele House - Classic Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Deluxe Studio,2026 / 2027,51,16900,£169.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HfPtfoXkDL23NIP7I60XpOTofBXEnoAYEZPQfx7m.png,Keele House - Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Deluxe Studio,2026 / 2027,51,15900,£159.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/P0veMIvU6zG4BOU26Cep1qSAueJI091M3xczlYNS.png,Keele House - Lower Floor Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Premier Studio,2026 / 2027,51,16900,£169.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/G09kKtBBmXgNEyKJXvKJczXL3O3u7nnJd7knvOMv.png,Keele House - Lower Floor Premier Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Lower Floor Studio,2026 / 2027,51,15500,£155.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HdBr8P5ANCsh9QDMugmNZI4NxpdzdDmN5J9U9zs7.png,Keele House - Lower Floor Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Premier Studio,2026 / 2027,51,17500,£175.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/yv1x1RTI1hH8QApfgdYCKqgBFhGgwMlhC8P788Yg.png,Keele House - Premier Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Premier+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Deluxe Studio,2026 / 2027,51,17900,£179.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WLVHG130DehYprxGC8M5Bib2QZaXYSvLvIsKaUdj.png,Top Floor Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
,Keele House,Newcastle-under-Lyme,Top Floor Studio,2026 / 2027,51,17700,£177.00,,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Keele House - Top Floor Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,15/07/2026 08:59
